gene,beta_sex_M_vs_F_mixed,pval_sex_M_vs_F_mixed,qval_sex_M_vs_F_mixed
DCTN2,0.03451475493368537,0.607495750786275,0.9436866153423603
PIP4K2C,-0.04520088835218791,0.3998542122945552,0.8827845547574232
DTX3,-0.15827290958941226,0.10885419195481644,0.6785844049840092
OS9,-0.04863526758074868,0.48385503297375254,0.9175843761867911
AGAP2,0.045729636321520994,0.627269763234976,0.9491157329844411
TSPAN31,0.004045497818245049,0.9535807324959837,0.9942964553106954
CDK4,0.11507030542772395,0.13661982277666193,0.7093618495288821
MARCH9,0.011707708497467563,0.8978900065464785,0.9857793539305576
METTL1,0.18137488800880613,0.030059639794594948,0.4873207433608185
EEF1AKMT3,0.18562796784993904,0.06965570672773679,0.6234856703376188
TSFM,0.08651407012979402,0.2687546357363305,0.8238820781309804
AVIL,-0.2931714927764805,0.02709830675969946,0.4712826412150097
CTDSP2,-0.101980408001496,0.27857377805968486,0.8303817874941318
ATP23,0.09057029899289742,0.3219523369601742,0.8448944595154384
GIHCG,0.02072110404230011,0.6638022094879583,0.9541081826765851
SLC16A7,0.00996543983133765,0.9283643686688422,0.9897727535163596
TAFA2,0.14255895049758896,0.022743483286835134,0.45746200805663073
USP15,0.06340691937743932,0.3536591903374502,0.8620035698188128
MON2,-0.036605442629091156,0.6477594495897729,0.9510740845429746
AC048341.1,-0.2243245017819174,0.030503033191834814,0.48999184186136846
AC048341.2,-0.057479549405911066,0.43081785735148426,0.8967718390239864
PPM1H,0.21024095344648278,0.13181236704567686,0.7024748220295255
DPY19L2,-0.07302385083352811,0.45494429485292887,0.9031102054905521
RXYLT1,0.0609948585668742,0.2865332089732484,0.836775600344427
SRGAP1,-0.07730390211085227,0.3502190506721128,0.8607519286249605
C12orf66,0.17822919115634797,0.0002004521502329039,0.03844904649757221
XPOT,-0.03264465657078474,0.742730273941226,0.9653806976951429
TBK1,-0.0957526842330037,0.25004694001818273,0.8066222531972392
RASSF3,-0.05409191098981248,0.5325322120046063,0.9258026718299792
GNS,0.06985845562984444,0.43400645418159434,0.8985779086040038
LEMD3,-0.13410809897947085,0.06064480219640404,0.6007936153431077
AC026124.2,0.03185387865897421,0.74211651155155,0.9653806976951429
MSRB3,0.07668609050551353,0.4170936747705257,0.8911504502044056
AC026124.1,-0.010415709660748526,0.9380997140468776,0.9911530300123382
HMGA2,0.10960590561974147,0.1801684057053834,0.7536610077678093
HMGA2-AS1,0.18166919101741585,0.27745798441968506,0.8303062956144657
LLPH,0.05200136635233063,0.22460091095301082,0.78494667453475
TMBIM4,0.07680970414466916,0.13269646709296204,0.7036131579578556
IRAK3,-0.026243746111897167,0.7945522720747131,0.9747866644253054
HELB,0.35944573769110777,0.0515720966163301,0.5742539387708466
GRIP1,0.23843969342606477,0.05031607793456761,0.5687004745927137
CAND1,-0.01880030408191789,0.7165224695334229,0.9636708345034791
DYRK2,-0.17785150326522595,0.10847635895423516,0.6785844049840092
MDM1,0.015941682961173126,0.7360744362328712,0.9653806976951429
LINC02384,0.0031991835828625312,0.9838558826419352,0.9983021310512885
RAP1B,-0.02125957815814181,0.554151108166071,0.931348793003464
NUP107,0.06903167415765639,0.32005424716449105,0.8447828760086475
SLC35E3,0.043520126379310485,0.5641848734403392,0.9338614777362001
MDM2,-0.0022638197013453484,0.9774228889701008,0.9967356962859589
CPM,0.20132680319106436,0.11396330820442396,0.6814900517948735
CPSF6,-0.024187174151908453,0.7004683710227027,0.9607135007485433
LYZ,0.20974083853663666,0.4102555459724211,0.8874653022592381
AC020656.1,-0.17445864035307238,0.5994265818405157,0.9423092044294468
YEATS4,0.09731254466450755,0.1854431168563756,0.7581893517954499
FRS2,-0.047061385888080426,0.357534977960034,0.8639498102684523
CCT2,0.02843275240579871,0.6291965839643542,0.9499929855216132
RAB3IP,-0.08487607655518936,0.5011440409862349,0.9209414737534525
AC025159.1,-0.08544365416568606,0.4415873614738418,0.8999585665692766
CNOT2,0.00020082438748591355,0.9960078349450502,0.9992568097179719
KCNMB4,-0.05156834012379612,0.5635284707717347,0.9338614777362001
ZFC3H1,-0.11247490176993846,0.328611643999837,0.8474620242279507
THAP2,-0.012317313982551207,0.835859188622753,0.9797095897321014
TMEM19,0.021001862160883088,0.7460712186168245,0.9660750003320293
RAB21,-0.012544382245048695,0.8612543869154966,0.9835308807564207
TBC1D15,0.03015606135861594,0.5579414193948404,0.9327058216036341
ATXN7L3B,0.09381083965723389,0.29711986446231475,0.8409079410991848
CAPS2,0.11089559132390232,0.21306135436720564,0.7801297572015791
GLIPR1,-0.2129010681662807,0.0945699662057174,0.6541139064195616
KRR1,0.03533891730195383,0.4652673119644901,0.9073089938142483
PHLDA1,-0.41260279328418037,0.03240553995438745,0.498706187553858
NAP1L1,-0.1673488301352658,0.06270271440945056,0.6028211785610373
BBS10,-0.010136400814999034,0.9029760313721694,0.986546090609815
OSBPL8,-0.03892766738577036,0.47768816955076243,0.9154295094562296
ZDHHC17,-0.0684253992435869,0.3849869197350475,0.8759329349653351
CSRP2,-0.14114474378846362,0.0754524990763776,0.628919684897112
E2F7,-0.2040041943289707,0.12001468437756509,0.6876452098244251
SYT1,-0.29027379592146424,0.44154529021546984,0.8999585665692766
PAWR,-0.1910815537864848,0.1055263011843317,0.675031704289333
PPP1R12A,0.031701066136658976,0.5676332595599336,0.9348537249560984
PPP1R12A-AS1,0.05535410338669559,0.39860282224237065,0.8825160850173238
LIN7A,0.1558164902034834,0.24133366032793235,0.7987124267167254
CCDC59,0.04347484285010343,0.3682879150805517,0.8697344209181173
METTL25,0.06727444952645004,0.3153558552268678,0.8447828760086475
TMTC2,-0.057346232295199626,0.4914083515573463,0.9206094088557463
C12orf29,0.1724712124058258,0.005131304321100943,0.2665453388975278
CEP290,0.029144390939189378,0.6635056524265612,0.9541081826765851
TMTC3,-0.015619143815124227,0.8623213213854058,0.9835873084270998
DUSP6,-0.0942497016105646,0.6600861376153064,0.9533042229734956
POC1B,-0.09593465758377498,0.30915611416437316,0.8441844723871486
GALNT4,-0.023125746353891863,0.8046852963055664,0.9758117918823687
POC1B-AS1,-0.11448210466737266,0.203038380892124,0.7726238376916404
ATP2B1,0.05791110003041647,0.5971652217141915,0.9412268321290134
ATP2B1-AS1,0.14956748331290096,0.24055530586992158,0.7979321987940882
BTG1,-0.05102762358217939,0.5324411799987628,0.9258026718299792
AC025164.1,-0.24368105500062498,0.005484355168259974,0.2708411964623909
EEA1,-0.021915961721959067,0.8135626715534992,0.9772333976642704
NUDT4,-0.009544941163378527,0.9069728219243526,0.9867554549145485
UBE2N,-0.05723678328352579,0.38846330422259856,0.8780196606648929
MRPL42,0.14949611619347028,0.05384459679690018,0.5807931854987562
SOCS2-AS1,0.07331035042621196,0.3833155508982824,0.8747097984422533
SOCS2,0.12096774908311284,0.1623530091817318,0.7335032713834091
CRADD,0.03496296174440274,0.6534163127735615,0.952846047738329
PLXNC1,-0.007213666013112183,0.9171617058003151,0.9876839036832523
CEP83,0.031381448611061916,0.707833768906366,0.9622206174482081
NDUFA12,-0.07739777199523998,0.3137703570708371,0.8447828760086475
NR2C1,-0.011228698120202876,0.8688782330945373,0.984193966399178
FGD6,-0.08687205559503818,0.4428702469478395,0.8999585665692766
VEZT,-0.05672801684527857,0.4782765065497514,0.9154295094562296
METAP2,0.1544868778865675,0.03405145282891646,0.5065247388158397
SNRPF,0.03805502938949949,0.5397259591696644,0.9285567498408388
HAL,0.07938259017758728,0.42626743423877234,0.8955608993954863
LTA4H,-0.09095191276668252,0.14055542248998237,0.7136613320747888
ELK3,-0.10017447622972706,0.39677089957492107,0.881232850290986
AC008149.2,-0.14404123603019583,0.19474138169168453,0.7623578629289147
CDK17,0.024370031444371575,0.7489950841137278,0.9668459263387813
NEDD1,0.03416648964855247,0.6296774410419798,0.9499929855216132
TMPO-AS1,0.009134987027258722,0.8595786551862237,0.9835308807564207
TMPO,-0.003774618277710691,0.9541768151165207,0.9943724526037128
SLC25A3,0.024135461489407792,0.7407253563132405,0.9653806976951429
IKBIP,-0.0764736366917823,0.16403366498974892,0.7351796668267278
APAF1,-0.13110541586927962,0.18593444650934887,0.7583489675042319
UHRF1BP1L,-0.09731202516100101,0.27242777683891173,0.8271553534803566
ACTR6,0.009021951908953461,0.8352222606188433,0.9794753807608297
DEPDC4,0.13488521525828678,0.04282871499953571,0.5433936176348654
SCYL2,-0.024929010561980373,0.6789897804738387,0.9551678262260945
GAS2L3,-0.02164961721221173,0.8173135369998464,0.9772333976642704
UTP20,0.11508746844861707,0.08770257826362748,0.6447545746936341
ARL1,0.04991475963993615,0.38651297738794543,0.8769928434303889
CHPT1,0.13053261948827036,0.12401279222920054,0.6924196563519339
SYCP3,-0.15114435821377598,0.10378574463709807,0.6720500004138208
GNPTAB,-0.07745050946450277,0.3654206196025692,0.8690641330530104
DRAM1,0.038578537605444586,0.6079602685906931,0.9436866153423603
WASHC3,0.060218992691939435,0.26965020462688116,0.8242812187601333
NUP37,0.1590789518146491,0.04528096309315259,0.5517454766305969
PARPBP,0.0597849988993932,0.48361661416131596,0.9173951395191366
HELLPAR,-0.2047188343333002,0.07404157483770768,0.6264710957849724
NT5DC3,-0.10084005958060993,0.24109101442100278,0.7984193337579952
HSP90B1,-0.037317440521983714,0.665224033292078,0.9541081826765851
C12orf73,0.12532171711219994,0.04949328319229243,0.566156960285212
TDG,0.025512081626144455,0.7182765757744587,0.9636708345034791
HCFC2,-0.027929797042425184,0.764040223958037,0.9686509986340802
NFYB,0.15835307876541727,0.013193340187145377,0.3657638168088393
TXNRD1,-0.03542399639359135,0.5954720132743386,0.9405699469012765
EID3,-0.1777242846749134,0.06931089642082212,0.6234856703376188
CHST11,-0.035833040465460764,0.7472978210192189,0.9666172441687882
SLC41A2,-0.3314698450428756,0.010674359864490411,0.35318788201632645
C12orf45,-0.026822326849398535,0.6691969071311996,0.9541081826765851
WASHC4,-0.10211571117020248,0.4119766366168365,0.8886730914105542
APPL2,0.10824864270021273,0.19564232507266988,0.7638316719169014
C12orf75,-0.35055102139523364,0.01229488586675333,0.3657638168088393
CKAP4,-0.08238542250368297,0.4606310008161657,0.9054994683508508
TCP11L2,0.10464844794831821,0.4342916502279256,0.8985779086040038
POLR3B,-0.046475523390475004,0.44595600248797496,0.9002765232481947
RIC8B,0.011029899409268852,0.903887643610159,0.9866896356362446
AC007541.1,0.03261584741610471,0.6481493686937811,0.9511317102408463
TMEM263,-0.011829423081464842,0.8630994270981466,0.9835873084270998
MTERF2,0.09567143285982181,0.1430221638832542,0.7162698662748893
CRY1,0.0008772505893762529,0.9928481407280275,0.9985642106102289
BTBD11,0.021304997284626693,0.8870718931944137,0.9856950456667515
PWP1,0.11003581905911342,0.05645997994387076,0.5911685809962399
PRDM4,0.07423873284135744,0.24545125278619329,0.8036411398904584
FICD,-0.07142739043796499,0.25740810500229017,0.8132719669862284
SART3,-0.024130124293958978,0.730231614625359,0.9653806976951429
ISCU,0.01629386626990375,0.7696395638760211,0.9693942472103021
SELPLG,0.08924078765930751,0.14921108610431652,0.7215802990566405
CORO1C,-0.09747329191790367,0.0657518725584135,0.6128354009037719
SSH1,-0.27089503963091405,0.014713752510874367,0.3877159231788745
USP30,-0.17937852573586757,0.051025589715532935,0.573279864079014
USP30-AS1,-0.006358907447757025,0.9442693412077741,0.9927291380016705
ALKBH2,0.2787054574862278,0.0010299143649494366,0.12692393038928473
UNG,0.11789211668465639,0.10217789558737468,0.6704632861174536
ACACB,0.16999217947590264,0.059434331759461514,0.5981810936076845
KCTD10,-0.07169192695366793,0.44429471741294424,0.8999585665692766
UBE3B,0.0951430413937257,0.16426785123025023,0.7352333483369502
MMAB,0.30506540732258525,0.0011638734639072112,0.13385346318258257
MVK,0.2118308644528506,0.0007544309177706437,0.10499224004922213
FAM222A,-0.019702923999627513,0.8497572138980608,0.9817913372921091
GLTP,-0.08949309175950389,0.3590401814957047,0.864936541472165
TCHP,0.05456218718032978,0.5809469971200918,0.9359092901835506
GIT2,-0.10731658311181932,0.290349566151901,0.8390719771798894
ANKRD13A,0.06496840507163466,0.3533633980950436,0.8620035698188128
C12orf76,0.034296147078578636,0.4852690666539129,0.9180297451635987
IFT81,0.015915667758408494,0.8550549927074246,0.9826857916725332
ATP2A2,-0.08180417465937227,0.2534208662268763,0.8092313472124663
ANAPC7,0.10950860390741249,0.12086785282059863,0.6900713129184465
ARPC3,-0.1501404024199555,0.0351834825366145,0.5127881868448925
GPN3,0.09805580859566797,0.03315791763367341,0.5038404591063922
FAM216A,0.1482900694614163,0.0023459112464487312,0.1983971443594834
VPS29,0.11358504494211427,0.044980898718207284,0.5517454766305969
PPTC7,-0.028572115795832846,0.7932696557451874,0.9746978840362841
TCTN1,-0.09616084946769773,0.15085573579792777,0.7224216700507464
HVCN1,-0.3575203081749161,0.0011734305504208947,0.13385346318258257
PPP1CC,0.02610669400638104,0.640550319680039,0.9510526678220008
CUX2,-0.1447809926519352,0.22306163705170778,0.784117099888605
PHETA1,0.040785032980688425,0.6438086422880003,0.9510740845429746
SH2B3,-0.17713349325241307,0.06285391405337494,0.6028211785610373
ATXN2,-0.03832160391698257,0.6479751308633939,0.9510740845429746
BRAP,0.09477845766526709,0.018568297469256097,0.4196628252247879
ACAD10,0.10802544298065889,0.4431401022224678,0.8999585665692766
ALDH2,-0.09782302091012349,0.2339378916730761,0.7924065799765799
MAPKAPK5-AS1,0.027947792283090786,0.7360509941694713,0.9653806976951429
MAPKAPK5,-0.03316080719736818,0.6035047792394035,0.9428527178527144
TMEM116,-0.004263795943805074,0.9347401013606427,0.9909557513258309
ERP29,-0.08854909799226983,0.07386317627751916,0.6264710957849724
NAA25,0.02232467579353572,0.6610857343392542,0.9539327381740931
TRAFD1,0.003524494831396522,0.9547310119122702,0.9943910410508232
HECTD4,-0.022741372745114393,0.7658885361584185,0.9686509986340802
RPL6,-0.0050695449805583034,0.8977349899240642,0.9857793539305576
PTPN11,0.05269512282604611,0.4516009090618225,0.9027243666263738
OAS1,-0.012867026915980429,0.9485216380487966,0.993562728988968
OAS3,0.32315706773391906,0.05957941155723071,0.5981810936076845
OAS2,0.027775679628837646,0.8875234533233962,0.9856950456667515
DDX54,0.07870040490879564,0.3411560861830023,0.8541785040961788
RITA1,0.16014939019298258,0.1826235152294714,0.7566363876284243
IQCD,0.027016650028840034,0.6599376358972986,0.9533042229734956
TPCN1,0.09148908956819933,0.09581799372253436,0.6563772998633616
SLC8B1,-0.010248466431161939,0.9121677082858981,0.9867554549145485
PLBD2,0.07409207557559071,0.19644385637273498,0.7648891992244782
SDSL,0.09006667168783589,0.30742007268500526,0.842994572713037
RBM19,0.06357549297970744,0.44235083701204836,0.8999585665692766
MED13L,-0.13533017158696942,0.15347707544964048,0.7263303738517163
AC130895.1,-0.0689523287314954,0.5614820309948798,0.9336664984016907
LINC00173,-0.058423201466800995,0.6918667077673771,0.9583760183448686
MAP1LC3B2,-0.056123172242493746,0.4344278168510235,0.8985779086040038
C12orf49,-0.028960196376328844,0.6702634060646835,0.9541081826765851
HRK,0.08644755149671486,0.6225342367107674,0.9477203512042878
FBXW8,0.03310340779415004,0.6091148365503789,0.9436866153423603
TESC,0.2724848289801683,0.09861819114698159,0.6636550463726245
FBXO21,0.02148400111287145,0.6337611110948799,0.9505665191223948
RFC5,0.06658660185331415,0.3860231936667552,0.8765297349154522
WSB2,-0.0017948959503853294,0.9856150287374001,0.9985159188138552
VSIG10,-0.07475766895371477,0.3416922489499893,0.8543466156317832
PEBP1,0.08785000980593242,0.15481410916781616,0.7266232472414529
TAOK3,0.007952902352500077,0.9231735439915526,0.988834305553526
SUDS3,-0.04202797486211719,0.44635089896805025,0.9002765232481947
PRKAB1,0.12042108712631629,0.19826365776153887,0.7669038730208153
CIT,0.0781737152904374,0.301104080160044,0.8415069912353625
RAB35,-0.035161298204017796,0.4879037018479827,0.9196296034009885
AC004812.2,0.11876952062078415,0.17441353497292933,0.7463363697274394
GCN1,0.04813456350234237,0.40297585726214813,0.8834496390366954
RPLP0,0.012116656536957784,0.8159936084490924,0.9772333976642704
PXN-AS1,0.17439064930123738,0.0073010760471573545,0.2995851335675101
PXN,-0.05692752566536757,0.493444071948542,0.9206094088557463
PLA2G1B,0.2974806415275024,0.0020260086619765805,0.18496226305331698
COX6A1,-0.003591446972568087,0.942587169899215,0.9925526138278983
TRIAP1,0.09247988469938333,0.1579600368337819,0.7314909333432832
GATC,-0.004435541812966993,0.9491274753415583,0.993562728988968
SRSF9,-0.08629913782000227,0.22235748543784795,0.784117099888605
DYNLL1,0.023651642150212673,0.6283590961011136,0.9498952183778686
NRAV,0.2361762184068863,0.012668980853543298,0.3657638168088393
COQ5,0.15789264287347404,0.11066176200901887,0.6796851383330231
RNF10,-0.05889631260894978,0.27896500199622076,0.8303817874941318
POP5,0.05236732216339601,0.4820835371495582,0.9163256662608651
MLEC,-0.0003955959480591332,0.9950051229637453,0.9990072869942584
UNC119B,-0.06320250441638255,0.49019277458319366,0.9205024647571748
ACADS,0.1497004362493841,0.2009411670387986,0.7693099396130149
SPPL3,-0.034850559444411,0.5332913197015147,0.9258026718299792
C12orf43,0.06702782956303252,0.4495172083409985,0.9013745310474321
OASL,-0.020592118365853233,0.9268056238320872,0.9895384992272339
P2RX7,0.17071898212681305,0.1318324388385487,0.7024748220295255
P2RX4,-0.012099282905696231,0.902283276357274,0.9861854127168652
CAMKK2,0.1313073055055929,0.19949166466834012,0.7690859836543784
ANAPC5,0.00766511922510153,0.9114294117831189,0.9867554549145485
RNF34,0.013490673653324207,0.8109204798884156,0.9766614388318482
KDM2B,-0.20923722543477813,0.0339807836874742,0.5065247388158397
ORAI1,0.018349887875837294,0.7487017989424758,0.9668459263387813
MORN3,0.02068060880002825,0.8327684551346594,0.9791670712162904
TMEM120B,-0.06204911452337423,0.5274688991894927,0.9255750090698822
RHOF,-0.11966266094073237,0.12841747220914115,0.6957657196075161
